SLEOP_ID,Candidate_SLEOP_ID,ElectionDate,ElectionType,ResultType,ElectionDistrict,ElectionRegion,CandidateFirstName,CandidateSurname,CandidatePoliticalParty,CandidatePoliticalPartyColor,ElectionRound,ValidVotes,ValidVotesPercent,Winner,ResultStatus,CandidatePhoto,SLOEDP_UUID,Candidate_SLEOP_UUID,CandidateOtherNames,CandidateFullname
9402,86,2007-08-11,Presidential,"District Results","Port Loko",,Kandeh,Conteh,PLP,3e59a9,"First Round",652,0.44,No,Final/Certified,/sites/default/files/2023-04/dr-baba-kandeh.jpg,2478f4db-f35b-4036-9f13-491c2b89d4f8,b05244f0-98f8-4680-b781-4c75d6a2c830,Baba,"Kandeh  Baba Conteh"
1966,80,2018-03-07,Presidential,"District Results",Moyamba,,Musa,Tarawally,CDP,f1c40f,"First Round",651,0.56,No,Final/Certified,/sites/default/files/2023-04/musa-tarawally.jpg,39f24cda-c9cf-4bcc-94b5-a07a0d144e34,4508f9b7-9aa8-4e52-a52a-db72ce93dc9e,,"Musa Tarawally"
1667,85,2018-03-07,Presidential,"Regional Results",,"North West",Charles,Margai,PMDC,f3881e,"First Round",649,0.18,No,Final/Certified,/sites/default/files/2023-04/charles-francis-margai.jpg,9ab4af0d-a446-4a79-9408-5178551c4f84,54b03b01-ae07-4638-aba4-6044068d2d15,"Francis Kondo","Charles Francis Kondo Margai"
1879,80,2018-03-07,Presidential,"District Results",Bombali,,Musa,Tarawally,CDP,f1c40f,"First Round",649,0.42,No,Final/Certified,/sites/default/files/2023-04/musa-tarawally.jpg,160a415d-7e2f-4b81-ba8f-b47bbf8ce19c,4508f9b7-9aa8-4e52-a52a-db72ce93dc9e,,"Musa Tarawally"
1825,81,2018-03-07,Presidential,"District Results",Kenema,,Mohamed,Bah,NDA,1F681B,"First Round",644,0.28,No,Final/Certified,/sites/default/files/2023-04/mohamed-c-bah.jpg,00806cdd-f131-487c-88e0-0993eda4b2fe,d9887f21-50b5-4b93-b532-ce61e2fc7797,C,"Mohamed C Bah"
1760,85,2018-03-07,Presidential,"Regional Results",,West,Charles,Margai,PMDC,f3881e,"First Round",643,0.09,No,Final/Certified,/sites/default/files/2023-04/charles-francis-margai.jpg,5b9117ac-df0b-4398-bdbf-251c29660339,54b03b01-ae07-4638-aba4-6044068d2d15,"Francis Kondo","Charles Francis Kondo Margai"
9451,86,2007-08-11,Presidential,"District Results",Bonthe,,Kandeh,Conteh,PLP,3e59a9,"First Round",643,1.20,No,Final/Certified,/sites/default/files/2023-04/dr-baba-kandeh.jpg,4dcefced-3ccc-49e2-812b-0cb3683d84b2,b05244f0-98f8-4680-b781-4c75d6a2c830,Baba,"Kandeh  Baba Conteh"
9250,86,2012-11-17,Presidential,"District Results",Moyamba,,Kandeh,Conteh,PLP,3e59a9,"First Round",642,0.59,No,Final/Certified,/sites/default/files/2023-04/dr-baba-kandeh.jpg,b704047a-202d-4334-82c2-4a8669ddee5b,b05244f0-98f8-4680-b781-4c75d6a2c830,Baba,"Kandeh  Baba Conteh"
1807,78,2018-03-07,Presidential,"District Results",Bo,,Mohamed,Mansaray,ADP,ff339f,"First Round",642,0.27,No,Final/Certified,/sites/default/files/2023-04/mohamed-kamaraimba-mansaray.jpg,3deec6b1-65ad-4d1e-907d-425a1f6dea62,9234ea5a-9a3b-4f19-bfdb-d4958d49ec32,Kamarainba,"Mohamed Kamarainba Mansaray"
9459,324,2007-08-11,Presidential,"District Results",Bombali,,Abdul,Karim,UNPP,cccc00,"First Round",641,0.44,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,e5466214-4958-4157-a7cb-941ecae27e1f,9e80ccde-9580-411d-81c6-392eaa52b977,Karim,"Abdul Kady Karim"
1743,83,2018-03-07,Presidential,"Regional Results",,South,Patrick,O'Dwyer,NPD,3498DB,"First Round",640,0.12,No,Final/Certified,/sites/default/files/2023-04/patrick-odwyer.jpg,8ce9e6e0-dea8-4ebf-ade5-2fe0f139331e,b2975a3f-172d-4a8c-81e9-22aa18aa66da,John,"Patrick John O'Dwyer"
1808,84,2018-03-07,Presidential,"District Results",Bo,,Samuel,Sam-Sumana,C4C,d68910,"First Round",636,0.26,No,Final/Certified,/sites/default/files/2023-04/samuel-sam-sumana.jpg,3784c661-e1b6-48d9-bba6-64ef0630f05f,3d1fc2e0-18bd-4127-9b06-6ac93cb32a37,,"Samuel Sam-Sumana"
1668,90,2018-03-07,Presidential,"Regional Results",,"North West",Jonathan,Sandy,NURP,d39b47,"First Round",634,0.18,No,Final/Certified,/sites/default/files/2023-06/jonathan-sandy-photo.jpg,ffca1c56-c429-4cd7-9369-90aec30447d6,72e39d90-0324-4936-bf38-2ea5f0f1cc91,Patrick,"Jonathan Patrick Sandy"
9231,94,2012-11-17,Presidential,"District Results",Koinadugu,,Gibrilla,Kamara,PDP,1E90FF,"First Round",631,0.61,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,bb5ca393-1ee1-4939-969d-a26abdd10071,10252505-b9fb-404c-a771-0e9f09e989c5,,"Gibrilla Kamara"
9393,367,2007-08-11,Presidential,"District Results",Pujehun,,Andrew,Turay,CPP,808080,"First Round",627,0.95,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,bb70b6d8-a114-427e-8512-3a970dc10d24,cf0c4c6c-5ab9-4ae5-8a60-627be244e2bc,,"Andrew Turay"
9258,85,2012-11-17,Presidential,"District Results","Port Loko",,Charles,Margai,PMDC,f3881e,"First Round",626,0.31,No,Final/Certified,/sites/default/files/2023-04/charles-francis-margai.jpg,b6deb8b5-abf7-424b-86ca-9f8646230905,54b03b01-ae07-4638-aba4-6044068d2d15,"Francis Kondo","Charles Francis Kondo Margai"
9394,37,2007-08-11,Presidential,"District Results",Pujehun,,Amadu,Jalloh,NDA,1F681B,"First Round",623,0.95,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,7c65ba29-348e-486d-8e9e-c58e4283f468,997457ca-4465-406b-b5f2-d415741edcb1,,"Amadu Jalloh"
1898,81,2018-03-07,Presidential,"District Results","Western Area Rural",,Mohamed,Bah,NDA,1F681B,"First Round",621,0.28,No,Final/Certified,/sites/default/files/2023-04/mohamed-c-bah.jpg,e01bc96d-1142-47ab-ab91-bbf2d78a786a,d9887f21-50b5-4b93-b532-ce61e2fc7797,C,"Mohamed C Bah"
9415,324,2007-08-11,Presidential,"District Results",Kono,,Abdul,Karim,APC,FF333C,"First Round",621,0.50,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,24b30ac9-b5e7-4ea9-9a34-f25fe461ef9f,9e80ccde-9580-411d-81c6-392eaa52b977,Karim,"Abdul Kady Karim"
9380,37,2007-08-11,Presidential,"District Results","Western Area Rural",,Amadu,Jalloh,NDA,1F681B,"First Round",619,0.79,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,2b366992-9ad6-46b3-81a6-7fa86459ef6b,997457ca-4465-406b-b5f2-d415741edcb1,,"Amadu Jalloh"
1934,81,2018-03-07,Presidential,"District Results",Tonkolili,,Mohamed,Bah,NDA,1F681B,"First Round",617,0.39,No,Final/Certified,/sites/default/files/2023-04/mohamed-c-bah.jpg,703fc38b-34e8-49e3-9b48-a8e30f7ab517,d9887f21-50b5-4b93-b532-ce61e2fc7797,C,"Mohamed C Bah"
1745,88,2018-03-07,Presidential,"Regional Results",,South,Saa,Kabuta,UNPP,cccc00,"First Round",617,0.12,No,Final/Certified,/sites/default/files/2023-04/saa-heny-kabuta.jpg,0bd5836f-feba-430b-8ed1-50aeb500303f,8993d0bb-b02c-4de3-a130-2a5ef195670a,Henry,"Saa Henry Kabuta"
9259,95,2012-11-17,Presidential,"District Results","Port Loko",,Mohamed,Bangura,UDM,9900cc,"First Round",614,0.30,No,Final/Certified,/sites/default/files/2023-04/Mohamed-Bangura.jpg,69e1cc85-7967-4e32-b89e-5d8f5a036ef9,6d61915f-39c2-44e2-a860-a4cab8f96fdf,,"Mohamed Bangura"
933,34,1996-02-27,Presidential,"District Results","Port Loko",,Edward,Turay,APC,FF333C,"First Round",613,0.92,No,Final/Certified,/sites/default/files/2023-04/edward-turay.jpeg,4f6910be-aeb1-47b4-8e32-891a49c724eb,d1e63ab9-f6cf-4446-84dd-7c281be790f9,Mohamed,"Edward Mohamed Turay"
778,36,1996-02-27,Presidential,"Regional Results",,East,Mohamed,Sillah,NADP,cccccc,"First Round",610,0.35,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,0914a8ed-9cc0-4225-98ee-db9e4dfef315,d94298d0-94a3-49e3-bca1-8eccb432b94f,,"Mohamed Sillah"
9222,94,2012-11-17,Presidential,"District Results",Kenema,,Gibrilla,Kamara,PDP,1E90FF,"First Round",609,0.29,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,6c58dd60-fcf9-48ec-a2e3-d855a8633f00,10252505-b9fb-404c-a771-0e9f09e989c5,,"Gibrilla Kamara"
9572,322,2002-05-14,Presidential,"District Results",Koinadugu,,Raymond,Thompson,CUPP,808080,"First Round",605,0.80,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,99b92061-a401-45fe-a697-8f058951282b,fca4e8ae-9970-4d96-885d-a29baa03fc45,Bamidele,"Raymond Bamidele Thompson"
9429,324,2007-08-11,Presidential,"District Results",Kenema,,Abdul,Karim,UNPP,cccc00,"First Round",602,0.31,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,293e3c8d-0377-40be-b8d7-1a3a06d392d8,9e80ccde-9580-411d-81c6-392eaa52b977,Karim,"Abdul Kady Karim"
2103,83,2018-03-07,Presidential,"District Results",Kambia,,Patrick,O'Dwyer,NPD,3498DB,"First Round",600,0.56,No,Final/Certified,/sites/default/files/2023-04/patrick-odwyer.jpg,0cd88dca-8e76-408f-ac95-427ca9cd5869,b2975a3f-172d-4a8c-81e9-22aa18aa66da,John,"Patrick John O'Dwyer"
1682,82,2018-03-07,Presidential,"Regional Results",,North,Mohamed,Sowa-Turay,UDM,9900cc,"First Round",599,0.14,No,Final/Certified,/sites/default/files/2023-04/mohamed-turay-sowa.png,6e7343d4-ee03-43b8-862a-679f388b909c,64c012ca-e6f3-4f66-aab2-49d8ff1c8181,,"Mohamed Sowa-Turay"
1880,84,2018-03-07,Presidential,"District Results",Bombali,,Samuel,Sam-Sumana,C4C,d68910,"First Round",599,0.39,No,Final/Certified,/sites/default/files/2023-04/samuel-sam-sumana.jpg,d82d3ed9-8ea4-4b3f-b7dc-128a0298c467,3d1fc2e0-18bd-4127-9b06-6ac93cb32a37,,"Samuel Sam-Sumana"
9116,86,2012-11-17,Presidential,"Regional Results",,West,Kandeh,Conteh,PLP,3e59a9,"First Round",599,0.10,No,Final/Certified,/sites/default/files/2023-04/dr-baba-kandeh.jpg,e3547e37-870c-4148-a15a-aed09c058a9f,b05244f0-98f8-4680-b781-4c75d6a2c830,Baba,"Kandeh  Baba Conteh"
1950,87,2018-03-07,Presidential,"District Results",Kailahun,,Femi,Cole,UP,99ccff,"First Round",598,0.44,No,Final/Certified,/sites/default/files/2023-04/Femi-Claudius-Cole%20.jpg,bd44f3c3-4fd2-4fff-b9d9-adf97e42383d,092005c3-2332-4c48-b3f9-46d0b679b46a,Claudius,"Femi Claudius Cole"
1967,84,2018-03-07,Presidential,"District Results",Moyamba,,Samuel,Sam-Sumana,C4C,d68910,"First Round",596,0.51,No,Final/Certified,/sites/default/files/2023-04/samuel-sam-sumana.jpg,50e1784f-bb49-42a1-8d83-cef79820f11b,3d1fc2e0-18bd-4127-9b06-6ac93cb32a37,,"Samuel Sam-Sumana"
1919,83,2018-03-07,Presidential,"District Results","Port Loko",,Patrick,O'Dwyer,NPD,3498DB,"First Round",596,0.34,No,Final/Certified,/sites/default/files/2023-04/patrick-odwyer.jpg,8d83f085-f991-465d-94f3-9669299921d7,b2975a3f-172d-4a8c-81e9-22aa18aa66da,John,"Patrick John O'Dwyer"
9175,94,2012-11-17,Presidential,"District Results",Bombali,,Gibrilla,Kamara,PDP,1E90FF,"First Round",595,0.32,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,fe21fa12-19e5-4fe1-92d3-fb2a96a152fe,10252505-b9fb-404c-a771-0e9f09e989c5,,"Gibrilla Kamara"
9510,321,2002-05-14,Presidential,"District Results","Western Area Urban",,Zainab,Bangura,MOP,808080,"First Round",594,0.46,No,Final/Certified,/sites/default/files/2023-04/zainab-hawa-bangura.jpg,63b36e5a-1ba9-4853-be06-2eb5c79db43b,7a0bd9c4-806d-4ead-9dda-e6e431b1bdb0,,"Zainab Bangura"
793,38,1996-02-27,Presidential,"Regional Results",,North,Andrew,Turay,NPP,808080,"First Round",591,0.28,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,8ff77a8f-d74c-4d32-a4f0-2b4ad6230a37,f8a85dcc-cbbd-4cc0-a99d-5a7cde96222e,,"Andrew Turay"
9157,85,2012-11-17,Presidential,"District Results","Western Area Rural",,Charles,Margai,PMDC,f3881e,"First Round",588,0.43,No,Final/Certified,/sites/default/files/2023-04/charles-francis-margai.jpg,44433523-46f2-4a39-8b30-d15bc92224b5,54b03b01-ae07-4638-aba4-6044068d2d15,"Francis Kondo","Charles Francis Kondo Margai"
9416,86,2007-08-11,Presidential,"District Results",Kono,,Kandeh,Conteh,PLP,3e59a9,"First Round",584,0.47,No,Final/Certified,/sites/default/files/2023-04/dr-baba-kandeh.jpg,7165a2ff-d2ac-4cd4-83b5-f42832a76ab5,b05244f0-98f8-4680-b781-4c75d6a2c830,Baba,"Kandeh  Baba Conteh"
9169,94,2012-11-17,Presidential,"District Results",Bo,,Gibrilla,Kamara,PDP,1E90FF,"First Round",584,0.27,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,f40ab59b-e088-4020-81bc-1f287a794676,10252505-b9fb-404c-a771-0e9f09e989c5,,"Gibrilla Kamara"
1549,41,1996-02-27,Presidential,"District Results",Kailahun,,Thaimu,Bangura,PDP,1E90FF,"First Round",582,1.14,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-1.png,cc8806a2-49a2-4799-800f-b7f04f5bb799,944b8117-bd7b-4678-885b-5cd237d9ecb8,,"Thaimu Bangura"
9223,86,2012-11-17,Presidential,"District Results",Kenema,,Kandeh,Conteh,PLP,3e59a9,"First Round",582,0.28,No,Final/Certified,/sites/default/files/2023-04/dr-baba-kandeh.jpg,26412c56-fc08-43e0-956b-4448f9e0a026,b05244f0-98f8-4680-b781-4c75d6a2c830,Baba,"Kandeh  Baba Conteh"
2013,77,2018-03-07,Presidential,"District Results",Bonthe,,Kandeh,Yumkella,NGC,4b0082,"First Round",579,0.75,No,Final/Certified,/sites/default/files/2023-04/dr-kandeh-yumkella.jpg,5afee313-cbe1-418c-a7b0-d8ad145362d4,80f3c628-b2b6-4e9e-ab40-fbb3a5cd28e5,Kolleh,"Kandeh Kolleh Yumkella"
1683,85,2018-03-07,Presidential,"Regional Results",,North,Charles,Margai,PMDC,f3881e,"First Round",574,0.14,No,Final/Certified,/sites/default/files/2023-04/charles-francis-margai.jpg,24792606-34c5-4a7b-9d0a-1890e95af551,54b03b01-ae07-4638-aba4-6044068d2d15,"Francis Kondo","Charles Francis Kondo Margai"
9476,322,2002-05-14,Presidential,"Regional Results",,East,Raymond,Thompson,CUPP,808080,"First Round",566,0.11,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,066c1e02-b604-41e9-a29d-2f159b0a3a1f,fca4e8ae-9970-4d96-885d-a29baa03fc45,Bamidele,"Raymond Bamidele Thompson"
1763,83,2018-03-07,Presidential,"Regional Results",,West,Patrick,O'Dwyer,NPD,3498DB,"First Round",565,0.08,No,Final/Certified,/sites/default/files/2023-04/patrick-odwyer.jpg,f229b7a7-9411-4b94-bb12-22b19caa7f43,b2975a3f-172d-4a8c-81e9-22aa18aa66da,John,"Patrick John O'Dwyer"
1506,39,1996-02-27,Presidential,"District Results","Western Area Rural",,Desmond,Luke,NUM,808080,"First Round",565,2.38,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,b1bce3c5-e7e8-4de0-a63f-bba9ed82de6a,7a9b8be2-d5c9-414a-8d65-9de7548d92e3,,"Desmond Luke"
9204,94,2012-11-17,Presidential,"District Results",Kailahun,,Gibrilla,Kamara,PDP,1E90FF,"First Round",555,0.48,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,7d70babf-1e9f-4cdb-bd59-21d84cc3584c,10252505-b9fb-404c-a771-0e9f09e989c5,,"Gibrilla Kamara"
2116,80,2018-03-07,Presidential,"District Results",Koinadugu,,Musa,Tarawally,CDP,f1c40f,"First Round",553,0.92,No,Final/Certified,/sites/default/files/2023-04/musa-tarawally.jpg,c95eb4ce-ca86-45dd-a1c2-f26a0986c3f6,4508f9b7-9aa8-4e52-a52a-db72ce93dc9e,,"Musa Tarawally"
9458,86,2007-08-11,Presidential,"District Results",Bombali,,Kandeh,Conteh,PLP,3e59a9,"First Round",551,0.38,No,Final/Certified,/sites/default/files/2023-04/dr-baba-kandeh.jpg,a4401d74-89c2-4f0f-a2a2-71abd44ef18c,b05244f0-98f8-4680-b781-4c75d6a2c830,Baba,"Kandeh  Baba Conteh"
9553,321,2002-05-14,Presidential,"District Results",Moyamba,,Zainab,Bangura,MOP,808080,"First Round",548,0.47,No,Final/Certified,/sites/default/files/2023-04/zainab-hawa-bangura.jpg,a94935a4-c3ac-44c0-becf-74a72ce72ab5,7a0bd9c4-806d-4ead-9dda-e6e431b1bdb0,,"Zainab Bangura"
759,35,1996-02-27,Presidential,"Regional Results",,South,Abu,Koroma,DCP,808080,"First Round",547,0.38,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,ccf430f7-039f-42a4-bcda-e3585b7a81c2,7a8e1aa2-30a6-436f-a004-f3673ba81bc8,Aiah,"Abu Aiah Koroma"
9531,323,2002-05-14,Presidential,"District Results",Tonkolili,,Andrew,Turay,YPP,D3D3D3,"First Round",544,0.41,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,f4dca8f2-e59c-4b27-9347-a34b3336a93f,c3dbfff3-7dd0-43e9-9881-002798edbeeb,Duramany,"Andrew Duramany Turay"
9170,95,2012-11-17,Presidential,"District Results",Bo,,Mohamed,Bangura,UDM,9900cc,"First Round",544,0.25,No,Final/Certified,/sites/default/files/2023-04/Mohamed-Bangura.jpg,588492e3-e84c-44cd-960f-d7edac75b66e,6d61915f-39c2-44e2-a860-a4cab8f96fdf,,"Mohamed Bangura"
9387,324,2007-08-11,Presidential,"District Results",Tonkolili,,Abdul,Karim,UNPP,cccc00,"First Round",544,0.47,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,6217bd97-89d4-443b-bb35-c72fdf374579,9e80ccde-9580-411d-81c6-392eaa52b977,Karim,"Abdul Kady Karim"
1746,87,2018-03-07,Presidential,"Regional Results",,South,Femi,Cole,UP,99ccff,"First Round",541,0.10,No,Final/Certified,/sites/default/files/2023-04/Femi-Claudius-Cole%20.jpg,37c318c5-c768-4e33-ab39-cbcddb4fee07,092005c3-2332-4c48-b3f9-46d0b679b46a,Claudius,"Femi Claudius Cole"
9150,94,2012-11-17,Presidential,"District Results","Western Area Urban",,Gibrilla,Kamara,PDP,1E90FF,"First Round",539,0.12,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,3d94a057-54c8-4644-ad16-90bfea0c24b9,10252505-b9fb-404c-a771-0e9f09e989c5,,"Gibrilla Kamara"
1524,40,1996-02-27,Presidential,"District Results",Bombali,,John,Karimu,NUP,A9A9A9,"First Round",536,0.85,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,8c8c0bdc-5cd5-4234-8925-a6d944ffb15f,06a94065-3c97-40f6-8c5b-1ba0ee174108,,"John Karimu"
1012,37,1996-02-27,Presidential,"District Results","Western Area Rural",,Amadu,Jalloh,NDA,1F681B,"First Round",535,2.26,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,41eb4a80-fe60-4994-a183-e1569e36f45d,997457ca-4465-406b-b5f2-d415741edcb1,,"Amadu Jalloh"
9251,96,2012-11-17,Presidential,"District Results",Moyamba,,James,Fullah,UNPP,cccc00,"First Round",534,0.49,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,357b60ea-08cc-4c64-923d-e606f05f0cd0,efabb7cb-f802-463d-88e7-61ad2aa1f282,Obai,"James Obai Fullah"
1684,89,2018-03-07,Presidential,"Regional Results",,North,Beresford,Williams,ReNIP,0d3ac8,"First Round",534,0.13,No,Final/Certified,/sites/default/files/2023-06/beresford-victor-williams-photo.jpg,10e9d0b8-7dce-4b2c-a533-b749f91244ef,c14d929e-81d3-4220-845d-ef2180ec5590,Victor,"Beresford Victor Williams"
1616,43,1996-02-27,Presidential,"District Results",Kono,,Abass,Bundu,PPP,B0E0E6,"First Round",533,0.80,No,Final/Certified,/sites/default/files/2023-04/abass-bundu.png,fe42456c-d27e-4788-b2a8-b6e84264c8cb,8ef684f3-ecb5-4441-8608-9bccbfcdef2c,,"Abass Bundu"
9422,86,2007-08-11,Presidential,"District Results",Koinadugu,,Kandeh,Conteh,PLP,3e59a9,"First Round",525,0.74,No,Final/Certified,/sites/default/files/2023-04/dr-baba-kandeh.jpg,3257ed29-1b0c-498b-b651-5a6467f11419,b05244f0-98f8-4680-b781-4c75d6a2c830,Baba,"Kandeh  Baba Conteh"
9261,93,2012-11-17,Presidential,"District Results","Port Loko",,Eldred,Collins,RUFP,996633,"First Round",518,0.26,No,Final/Certified,/sites/default/files/2023-04/Eldred-Collins.jpg,15e9edc0-5a1a-465e-b730-83315e6fd35d,3a35f26f-698d-4f58-b386-43c30819ee97,,"Eldred Collins"
1809,82,2018-03-07,Presidential,"District Results",Bo,,Mohamed,Sowa-Turay,UDM,9900cc,"First Round",514,0.21,No,Final/Certified,/sites/default/files/2023-04/mohamed-turay-sowa.png,61d905f8-0a45-4785-b210-a814a4b54284,64c012ca-e6f3-4f66-aab2-49d8ff1c8181,,"Mohamed Sowa-Turay"
1530,40,1996-02-27,Presidential,"District Results",Koinadugu,,John,Karimu,NUP,A9A9A9,"First Round",511,1.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,1888e990-64fe-4156-95bb-5e950df57fda,06a94065-3c97-40f6-8c5b-1ba0ee174108,,"John Karimu"
1985,87,2018-03-07,Presidential,"District Results",Kono,,Femi,Cole,UP,99ccff,"First Round",510,0.37,No,Final/Certified,/sites/default/files/2023-04/Femi-Claudius-Cole%20.jpg,6f0027d0-4873-48a8-85a3-94a39ce04828,092005c3-2332-4c48-b3f9-46d0b679b46a,Claudius,"Femi Claudius Cole"
1685,90,2018-03-07,Presidential,"Regional Results",,North,Jonathan,Sandy,NURP,d39b47,"First Round",510,0.12,No,Final/Certified,/sites/default/files/2023-06/jonathan-sandy-photo.jpg,d42b0e95-374f-47d4-8a3f-bf42ecd45c3c,72e39d90-0324-4936-bf38-2ea5f0f1cc91,Patrick,"Jonathan Patrick Sandy"
9280,94,2012-11-17,Presidential,"District Results",Tonkolili,,Gibrilla,Kamara,PDP,1E90FF,"First Round",508,0.32,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,d41590bb-52d6-406c-9d33-f9f287ba9391,10252505-b9fb-404c-a771-0e9f09e989c5,,"Gibrilla Kamara"
1590,42,1996-02-27,Presidential,"District Results",Kono,,Edward,Kargbo,PNC,808080,"First Round",507,0.76,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,6b65a7de-21a5-46a8-99b5-8f55e92ef3d9,0fab93b4-e761-4268-9ff2-932375cf1f80,,"Edward Kargbo"
1794,82,2018-03-07,Presidential,"District Results","Western Area Urban",,Mohamed,Sowa-Turay,UDM,9900cc,"First Round",505,0.10,No,Final/Certified,/sites/default/files/2023-04/mohamed-turay-sowa.png,d93db34d-6c4f-48c4-ac94-aa20ca3dcd34,64c012ca-e6f3-4f66-aab2-49d8ff1c8181,,"Mohamed Sowa-Turay"
1920,79,2018-03-07,Presidential,"District Results","Port Loko",,Gbandi,Ngobeh,RUFP,996633,"First Round",502,0.29,No,Final/Certified,/sites/default/files/2023-04/gbandi-jemba-ngobeh.jpg,3c459a22-ed50-4b50-963b-efb57a89e6bf,3a85a1bd-e8f1-49c8-aaad-db967b8c4c23,Jemba,"Gbandi Jemba Ngobeh"
1810,81,2018-03-07,Presidential,"District Results",Bo,,Mohamed,Bah,NDA,1F681B,"First Round",502,0.21,No,Final/Certified,/sites/default/files/2023-04/mohamed-c-bah.jpg,9c3a031a-86ed-4eb4-9aed-3117681e5727,d9887f21-50b5-4b93-b532-ce61e2fc7797,C,"Mohamed C Bah"
1650,89,2018-03-07,Presidential,"Regional Results",,East,Beresford,Williams,ReNIP,0d3ac8,"First Round",500,0.10,No,Final/Certified,/sites/default/files/2023-06/beresford-victor-williams-photo.jpg,18df536d-0476-40c0-bff3-576f08bf99ec,c14d929e-81d3-4220-845d-ef2180ec5590,Victor,"Beresford Victor Williams"
1651,90,2018-03-07,Presidential,"Regional Results",,East,Jonathan,Sandy,NURP,d39b47,"First Round",500,0.10,No,Final/Certified,/sites/default/files/2023-06/jonathan-sandy-photo.jpg,4551abdf-7254-4f10-b746-4834af7f8719,72e39d90-0324-4936-bf38-2ea5f0f1cc91,Patrick,"Jonathan Patrick Sandy"
9573,320,2002-05-14,Presidential,"District Results",Koinadugu,,Raymond,Kamara,GAP,FFA07A,"First Round",499,0.66,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,d3956a77-ca3c-445f-b878-863dfc9a6aeb,976c1e2a-1275-4630-899d-75e6b32cf089,,"Raymond Kamara"
1921,90,2018-03-07,Presidential,"District Results","Port Loko",,Jonathan,Sandy,NURP,d39b47,"First Round",497,0.29,No,Final/Certified,/sites/default/files/2023-06/jonathan-sandy-photo.jpg,94b0f33d-54f9-4eac-bbe5-7d5c66522bd0,72e39d90-0324-4936-bf38-2ea5f0f1cc91,Patrick,"Jonathan Patrick Sandy"
1922,87,2018-03-07,Presidential,"District Results","Port Loko",,Femi,Cole,UP,99ccff,"First Round",497,0.29,No,Final/Certified,/sites/default/files/2023-04/Femi-Claudius-Cole%20.jpg,1ee464b3-977e-4143-a0d1-e0ee67d3168e,092005c3-2332-4c48-b3f9-46d0b679b46a,Claudius,"Femi Claudius Cole"
9282,85,2012-11-17,Presidential,"District Results",Tonkolili,,Charles,Margai,PMDC,f3881e,"First Round",493,0.31,No,Final/Certified,/sites/default/files/2023-04/charles-francis-margai.jpg,ba45e295-2474-418b-9c00-fb0ab67bb02c,54b03b01-ae07-4638-aba4-6044068d2d15,"Francis Kondo","Charles Francis Kondo Margai"
1826,80,2018-03-07,Presidential,"District Results",Kenema,,Musa,Tarawally,CDP,f1c40f,"First Round",492,0.21,No,Final/Certified,/sites/default/files/2023-04/musa-tarawally.jpg,7a3e3f28-f433-430e-9430-5abaddbc55da,4508f9b7-9aa8-4e52-a52a-db72ce93dc9e,,"Musa Tarawally"
