SLEOP_ID,Candidate_SLEOP_ID,ElectionDate,ElectionType,ResultType,ElectionDistrict,ElectionRegion,CandidateSurname,CandidateFirstName,CandidatePoliticalParty,CandidatePoliticalPartyColor,ElectionRound,ValidVotes,ValidVotesPercent,Winner,ResultStatus,CandidatePhoto,CandidateOtherNames,CandidateFullname,SLOEDP_UUID,Candidate_SLEOP_UUID,CandidatePoliticalPartyID,CandidatePoliticalPartyLongName,CandidatePoliticalPartyLogo
8570,49,2/27/96,Presidential,District Results,Western Area Rural,,Karefa-Smart,John,UNPP,cccc00,First Round,"9,434",39.82,Yes,Final/Certified,/sites/default/files/2023-04/john-karefa-smart.jpg,,John Karefa-Smart,63e9dfa6-203d-422e-95e3-98d4364aa614,91b27537-979d-426c-ba8a-c3abc330b9f4,32,United National People's Party,/sites/default/files/party-logos/unpp-party.jpg
9302,85,8/11/07,Presidential,Regional Results,,North,Margai,Charles,PMDC,f3881e,First Round,"9,182",1.63,No,Final/Certified,/sites/default/files/2023-04/charles-francis-margai.jpg,Francis Kondo,Charles Francis Kondo Margai,75c34243-a35b-4cec-9cb9-23ec607ff801,54b03b01-ae07-4638-aba4-6044068d2d15,26,Peoples Movement for Democratic Change,/sites/default/files/party-logos/pmdc-party.jpg
1620,43,2/27/96,Presidential,District Results,Port Loko,,Bundu,Abass,PPP,B0E0E6,First Round,"9,169",13.81,No,Final/Certified,/sites/default/files/2023-04/abass-bundu.png,,Abass Bundu,b29039db-0dc6-4267-a1c0-31fbdda6fb1a,8ef684f3-ecb5-4441-8608-9bccbfcdef2c,684,People's Progressive Party,/sites/default/files/party-logos/default-party-symbol.jpg
2352,32,3/31/18,Presidential,District Results,Karene,,Bio,Julius,SLPP,9900,Second Round,"9,146",11.06,No,Final/Certified,/sites/default/files/2023-04/julius-maada-bio.jpg,Maada Wonie,Julius Maada Wonie Bio,0e0fbf28-975f-49c6-badd-14122e13ec40,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
800,45,2/27/96,Presidential,Regional Results,,North,Kabbah,Ahmad,SLPP,9900,First Round,"9,092",4.31,No,Final/Certified,/sites/default/files/2023-04/ahmad-tejan-kabbah.webp,Tejan,Ahmad Tejan Kabbah,5aa24076-aac4-4182-939a-2934e30b475d,351d7c21-45eb-4f71-8658-c463673b75c4,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
1656,78,3/7/18,Presidential,Regional Results,,North West,Mansaray,Mohamed,ADP,ff339f,First Round,"9,059",2.51,No,Final/Certified,/sites/default/files/2023-04/mohamed-kamaraimba-mansaray.jpg,Kamarainba,Mohamed Kamarainba Mansaray,0bda5517-7c89-4f6b-a69c-93a149b8feab,9234ea5a-9a3b-4f19-bfdb-d4958d49ec32,23,Alliance Democratic Party,/sites/default/files/party-logos/adp-party.jpg
362,322,5/14/02,Presidential,National Results,,,Thompson,Raymond,CUPP,808080,First Round,"9,028",0.47,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,Bamidele,Raymond Bamidele Thompson,ab27472a-260f-4108-8b23-4b2409dbffa4,fca4e8ae-9970-4d96-885d-a29baa03fc45,718,Citizens United for Peace and Progress,/sites/default/files/party-logos/default-party-symbol.jpg
9577,91,5/14/02,Presidential,District Results,Kenema,,Koroma,Ernest,APC,FF333C,First Round,"9,023",3.29,No,Final/Certified,/sites/default/files/2023-04/Ernest-Bai-Koroma.jpg,Bai,Ernest Bai Koroma,93c46313-d6c3-4851-aec6-a74aa6794f5d,cda5ea29-d656-48ce-bfe3-33a27c058e4e,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
1560,41,2/27/96,Presidential,District Results,Kambia,,Bangura,Thaimu,PDP,1E90FF,First Round,"9,005",38.54,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-1.png,,Thaimu Bangura,27655517-a15e-4631-9b62-9723004f83b3,944b8117-bd7b-4678-885b-5cd237d9ecb8,682,People's Democratic Party,/sites/default/files/party-logos/pdp-party.jpg
9165,85,11/17/12,Presidential,District Results,Bo,,Margai,Charles,PMDC,f3881e,First Round,"8,931",4.07,No,Final/Certified,/sites/default/files/2023-04/charles-francis-margai.jpg,Francis Kondo,Charles Francis Kondo Margai,ef67a7dc-b660-4b7f-be28-ff9d7ba463db,54b03b01-ae07-4638-aba4-6044068d2d15,26,Peoples Movement for Democratic Change,/sites/default/files/party-logos/pmdc-party.jpg
2113,77,3/7/18,Presidential,District Results,Koinadugu,,Yumkella,Kandeh,NGC,4b0082,First Round,"8,915",14.76,No,Final/Certified,/sites/default/files/2023-04/dr-kandeh-yumkella.jpg,Kolleh,Kandeh Kolleh Yumkella,4810910c-95eb-4daa-a536-b043ee97adba,80f3c628-b2b6-4e9e-ab40-fbb3a5cd28e5,22,National Grand Coalition,/sites/default/files/party-logos/ngc-party-logo.jpeg
9516,318,5/14/02,Presidential,District Results,Western Area Rural,,Koroma,Johnny,PLP,3e59a9,First Round,"8,752",5,No,Final/Certified,/sites/default/files/2023-04/johnny-paul-koroma.jpg,Paul,Johnny Paul Koroma,b25b4dc7-c4ba-4d06-8306-aa248bbac79f,0a328bf4-b30d-44ca-9bc7-f4d14dfb7900,30,Peace and Liberation Party,/sites/default/files/party-logos/PLP.png
9594,319,5/14/02,Presidential,District Results,Kailahun,,Bangura,Alimamy,RUFP,996633,First Round,"8,665",7.35,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,Pallo,Alimamy Pallo Bangura,7e11e519-87ca-4dca-aca4-f6927c956e78,881629bf-f8b2-4a83-877a-0ab7540d3d49,24,Revolutionary United Front Party,/sites/default/files/party-logos/rufp-party.jpg
9559,91,5/14/02,Presidential,District Results,Kono,,Koroma,Ernest,APC,FF333C,First Round,"8,662",8.08,No,Final/Certified,/sites/default/files/2023-04/Ernest-Bai-Koroma.jpg,Bai,Ernest Bai Koroma,58e93327-ff9e-41e2-8baf-03baea0a1cf0,cda5ea29-d656-48ce-bfe3-33a27c058e4e,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
8559,49,2/27/96,Presidential,District Results,Kambia,,Karefa-Smart,John,UNPP,cccc00,First Round,"8,628",36.92,No,Final/Certified,/sites/default/files/2023-04/john-karefa-smart.jpg,,John Karefa-Smart,d5e9d056-c644-445f-9863-cd2748038755,91b27537-979d-426c-ba8a-c3abc330b9f4,32,United National People's Party,/sites/default/files/party-logos/unpp-party.jpg
929,34,2/27/96,Presidential,District Results,Bombali,,Turay,Edward,APC,FF333C,First Round,"8,516",13.49,No,Final/Certified,/sites/default/files/2023-04/edward-turay.jpeg,Mohamed,Edward Mohamed Turay,bd32f252-a6be-43a5-bf18-4f887da5377f,d1e63ab9-f6cf-4446-84dd-7c281be790f9,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
387,81,3/7/18,Presidential,National Results,,,Bah,Mohamed,NDA,1F681B,First Round,"8,344",0.33,No,Provisional,/sites/default/files/2023-04/mohamed-c-bah.jpg,C,Mohamed C Bah,a9d9eb68-ad1f-46cf-9dd6-d03fbbe1c82f,d9887f21-50b5-4b93-b532-ce61e2fc7797,27,National Democratic Alliance,/sites/default/files/party-logos/nda-party.jpg
9227,2184,11/17/12,Presidential,District Results,Koinadugu,,Bio,Charlie,SLPP,9900,First Round,"8,333",8.07,No,Final/Certified,/sites/default/files/2023-05/charlie-bio-slpp.jpg,,Charlie Bio,f587a2cb-7855-4e33-acc5-428f2f029faa,4440976e-1d4e-4acc-8a43-db3609006f29,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
379,94,11/17/12,Presidential,National Results,,,Kamara,Gibrilla,PDP,1E90FF,First Round,"8,273",0.37,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,,Gibrilla Kamara,3bb85c3e-1587-4c9b-86fe-5047a4404dbf,10252505-b9fb-404c-a771-0e9f09e989c5,682,People's Democratic Party,/sites/default/files/party-logos/pdp-party.jpg
9173,32,11/17/12,Presidential,District Results,Bombali,,Bio,Julius,SLPP,9900,First Round,"8,249",4.37,No,Final/Certified,/sites/default/files/2023-04/julius-maada-bio.jpg,Maada Wonie,Julius Maada Wonie Bio,e3ef2c00-1e02-4a6c-b689-b4ee83d8a837,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
797,42,2/27/96,Presidential,Regional Results,,North,Kargbo,Edward,PNC,808080,First Round,"8,225",3.9,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,,Edward Kargbo,dc02044c-208e-41b4-8cca-2cb5efbffd38,0fab93b4-e761-4268-9ff2-932375cf1f80,683,People's National Convention,/sites/default/files/party-logos/default-party-symbol.jpg
9483,320,5/14/02,Presidential,Regional Results,,North,Kamara,Raymond,GAP,FFA07A,First Round,"8,046",1.47,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,,Raymond Kamara,94b43799-b9c8-4ca2-a347-60cb58741121,976c1e2a-1275-4630-899d-75e6b32cf089,716,Grand Alliance Party,/sites/default/files/party-logos/default-party-symbol.jpg
57,39,2/27/96,Presidential,National Results,,,Luke,Desmond,NUM,808080,First Round,"7,816",1,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,,Desmond Luke,0385b0e1-bd5a-4bf6-8003-66eb3c6dbcfa,7a9b8be2-d5c9-414a-8d65-9de7548d92e3,680,National Unity Movement,/sites/default/files/party-logos/default-party-symbol.jpg
1674,78,3/7/18,Presidential,Regional Results,,North,Mansaray,Mohamed,ADP,ff339f,First Round,"7,752",1.86,No,Final/Certified,/sites/default/files/2023-04/mohamed-kamaraimba-mansaray.jpg,Kamarainba,Mohamed Kamarainba Mansaray,4938b71a-ec0d-485a-af11-fa32eab28eae,9234ea5a-9a3b-4f19-bfdb-d4958d49ec32,23,Alliance Democratic Party,/sites/default/files/party-logos/adp-party.jpg
8544,45,2/27/96,Presidential,District Results,Kono,,Kabbah,Ahmad,SLPP,9900,First Round,"7,716",11.53,No,Final/Certified,/sites/default/files/2023-04/ahmad-tejan-kabbah.webp,Tejan,Ahmad Tejan Kabbah,bfef4981-4a99-461b-a25e-f4599f85edc0,351d7c21-45eb-4f71-8658-c463673b75c4,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
1754,84,3/7/18,Presidential,Regional Results,,West,Sam-Sumana,Samuel,C4C,d68910,First Round,"7,691",1.05,No,Final/Certified,/sites/default/files/2023-04/samuel-sam-sumana.jpg,,Samuel Sam-Sumana,b160403e-95b9-4e22-8d72-9dea3c6f0f29,3d1fc2e0-18bd-4127-9b06-6ac93cb32a37,21,Coalition for Change,/sites/default/files/party-logos/c4c-logo.jpeg
9185,91,11/17/12,Presidential,District Results,Bonthe,,Koroma,Ernest,APC,FF333C,First Round,"7,667",11.71,No,Final/Certified,/sites/default/files/2023-04/Ernest-Bai-Koroma.jpg,Bai,Ernest Bai Koroma,d81f5735-2d38-4836-8582-f8833d6af8cc,cda5ea29-d656-48ce-bfe3-33a27c058e4e,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
811,43,2/27/96,Presidential,Regional Results,,West,Bundu,Abass,PPP,B0E0E6,First Round,"7,395",3.32,No,Final/Certified,/sites/default/files/2023-04/abass-bundu.png,,Abass Bundu,51f8d588-2752-4fd8-82c9-4224d47256b3,8ef684f3-ecb5-4441-8608-9bccbfcdef2c,684,People's Progressive Party,/sites/default/files/party-logos/default-party-symbol.jpg
765,41,2/27/96,Presidential,Regional Results,,South,Bangura,Thaimu,PDP,1E90FF,First Round,"7,372",5.16,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-1.png,,Thaimu Bangura,45f96ed0-ef40-4c91-a6cf-8d26d20c2645,944b8117-bd7b-4678-885b-5cd237d9ecb8,682,People's Democratic Party,/sites/default/files/party-logos/pdp-party.jpg
9525,49,5/14/02,Presidential,District Results,Tonkolili,,Karefa-Smart,John,UNPP,cccc00,First Round,"7,317",5.49,No,Final/Certified,/sites/default/files/2023-04/john-karefa-smart.jpg,,John Karefa-Smart,13d332fd-2cc6-4bc3-942d-692ab1e43f53,91b27537-979d-426c-ba8a-c3abc330b9f4,32,United National People's Party,/sites/default/files/party-logos/unpp-party.jpg
371,324,8/11/07,Presidential,National Results,,,Karim,Abdul,UNPP,cccc00,First Round,"7,260",0.39,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,Karim,Abdul Kady Karim,422c36fa-3ea0-4655-8fef-ec32d599add7,9e80ccde-9580-411d-81c6-392eaa52b977,32,United National People's Party,/sites/default/files/party-logos/unpp-party.jpg
9550,91,5/14/02,Presidential,District Results,Moyamba,,Koroma,Ernest,APC,FF333C,First Round,"7,241",6.27,No,Final/Certified,/sites/default/files/2023-04/Ernest-Bai-Koroma.jpg,Bai,Ernest Bai Koroma,67768cc8-af0d-44ea-8314-ad7427f792b5,cda5ea29-d656-48ce-bfe3-33a27c058e4e,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
1555,41,2/27/96,Presidential,District Results,Kono,,Bangura,Thaimu,PDP,1E90FF,First Round,"7,043",10.52,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-1.png,,Thaimu Bangura,ddabdd93-b593-45ba-964e-b8dcfd8279eb,944b8117-bd7b-4678-885b-5cd237d9ecb8,682,People's Democratic Party,/sites/default/files/party-logos/pdp-party.jpg
9484,322,5/14/02,Presidential,Regional Results,,North,Thompson,Raymond,CUPP,808080,First Round,"7,014",1.28,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,Bamidele,Raymond Bamidele Thompson,7533b9f4-65c7-4fc6-9e8d-1e049160e784,fca4e8ae-9970-4d96-885d-a29baa03fc45,718,Citizens United for Peace and Progress,/sites/default/files/party-logos/default-party-symbol.jpg
9441,91,8/11/07,Presidential,District Results,Kailahun,,Koroma,Ernest,APC,FF333C,First Round,"6,997",5.28,No,Final/Certified,/sites/default/files/2023-04/Ernest-Bai-Koroma.jpg,Bai,Ernest Bai Koroma,ededa74c-83c2-4ece-9bd1-3287b962de7f,cda5ea29-d656-48ce-bfe3-33a27c058e4e,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
2129,77,3/7/18,Presidential,District Results,Falaba,,Yumkella,Kandeh,NGC,4b0082,First Round,"6,897",16.16,No,Final/Certified,/sites/default/files/2023-04/dr-kandeh-yumkella.jpg,Kolleh,Kandeh Kolleh Yumkella,79fb4125-83d5-44f0-8fc2-390a148d8a4f,80f3c628-b2b6-4e9e-ab40-fbb3a5cd28e5,22,National Grand Coalition,/sites/default/files/party-logos/ngc-party-logo.jpeg
9278,32,11/17/12,Presidential,District Results,Tonkolili,,Bio,Julius,SLPP,9900,First Round,"6,864",4.37,No,Final/Certified,/sites/default/files/2023-04/julius-maada-bio.jpg,Maada Wonie,Julius Maada Wonie Bio,ac244a61-9580-4e93-a054-1df40411d938,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
807,39,2/27/96,Presidential,Regional Results,,West,Luke,Desmond,NUM,808080,First Round,"6,783",3.04,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,,Desmond Luke,7ee05dc6-1f32-4975-a851-706af904738b,7a9b8be2-d5c9-414a-8d65-9de7548d92e3,680,National Unity Movement,/sites/default/files/party-logos/default-party-symbol.jpg
1804,77,3/7/18,Presidential,District Results,Bo,,Yumkella,Kandeh,NGC,4b0082,First Round,"6,721",2.78,No,Final/Certified,/sites/default/files/2023-04/dr-kandeh-yumkella.jpg,Kolleh,Kandeh Kolleh Yumkella,aca730bf-21db-464f-8e14-3bdb2de21941,80f3c628-b2b6-4e9e-ab40-fbb3a5cd28e5,22,National Grand Coalition,/sites/default/files/party-logos/ngc-party-logo.jpeg
2354,33,3/31/18,Presidential,District Results,Pujehun,,Kamara,Samura,APC,FF333C,Second Round,"6,701",8.39,No,Final/Certified,/sites/default/files/2023-04/dr-samura-matthew-wilson-kamara.jpg,Mathew Wilson,Samura Mathew Wilson Kamara,7ea86a30-f39f-4596-8aa7-683170773203,8db3e207-7f16-4c2e-a783-94b8136fead7,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
1733,85,3/7/18,Presidential,Regional Results,,South,Margai,Charles,PMDC,f3881e,First Round,"6,612",1.28,No,Final/Certified,/sites/default/files/2023-04/charles-francis-margai.jpg,Francis Kondo,Charles Francis Kondo Margai,b67d520e-38ae-4cf5-b2e3-53d514c8608a,54b03b01-ae07-4638-aba4-6044068d2d15,26,Peoples Movement for Democratic Change,/sites/default/files/party-logos/pmdc-party.jpg
9526,319,5/14/02,Presidential,District Results,Tonkolili,,Bangura,Alimamy,RUFP,996633,First Round,"6,595",495,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,Pallo,Alimamy Pallo Bangura,37a67140-6ba7-4d5e-baba-12353b3e7253,881629bf-f8b2-4a83-877a-0ab7540d3d49,24,Revolutionary United Front Party,/sites/default/files/party-logos/rufp-party.jpg
2080,32,3/7/18,Presidential,District Results,Karene,,Bio,Julius,SLPP,9900,First Round,"6,456",8.05,No,Final/Certified,/sites/default/files/2023-04/julius-maada-bio.jpg,Maada Wonie,Julius Maada Wonie Bio,bc4233a5-05f6-4512-820c-093a86442b68,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
1994,33,3/7/18,Presidential,District Results,Pujehun,,Kamara,Samura,APC,FF333C,First Round,"6,429",7.85,No,Final/Certified,/sites/default/files/2023-04/dr-samura-matthew-wilson-kamara.jpg,Mathew Wilson,Samura Mathew Wilson Kamara,414f8abe-b83e-4c62-9883-bb7a6e149b1b,8db3e207-7f16-4c2e-a783-94b8136fead7,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
792,37,2/27/96,Presidential,Regional Results,,North,Jalloh,Amadu,NDA,1F681B,First Round,"6,405",3.04,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,,Amadu Jalloh,966b0cc0-f8ec-4e4b-a60c-b3ad1c3ad8a1,997457ca-4465-406b-b5f2-d415741edcb1,27,National Democratic Alliance,/sites/default/files/party-logos/nda-party.jpg
810,42,2/27/96,Presidential,Regional Results,,West,Kargbo,Edward,PNC,808080,First Round,"6,357",2.85,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,,Edward Kargbo,4d0704d2-4213-4072-a3b9-36908b5e4f19,0fab93b4-e761-4268-9ff2-932375cf1f80,683,People's National Convention,/sites/default/files/party-logos/default-party-symbol.jpg
1538,41,2/27/96,Presidential,District Results,Bo,,Bangura,Thaimu,PDP,1E90FF,First Round,"6,242",5.89,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-1.png,,Thaimu Bangura,09fa6ced-37cf-4659-90f2-51c0ba770e1c,944b8117-bd7b-4678-885b-5cd237d9ecb8,682,People's Democratic Party,/sites/default/files/party-logos/pdp-party.jpg
1505,39,2/27/96,Presidential,District Results,Western Area Urban,,Luke,Desmond,NUM,808080,First Round,"6,218",3.12,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,,Desmond Luke,d90b3b31-36ac-4a3b-b7b8-1782a7c523ce,7a9b8be2-d5c9-414a-8d65-9de7548d92e3,680,National Unity Movement,/sites/default/files/party-logos/default-party-symbol.jpg
1622,43,2/27/96,Presidential,District Results,Western Area Urban,,Bundu,Abass,PPP,B0E0E6,First Round,"6,187",3.11,No,Final/Certified,/sites/default/files/2023-04/abass-bundu.png,,Abass Bundu,cd1ca1c1-d32e-4572-9348-0a7186ff961b,8ef684f3-ecb5-4441-8608-9bccbfcdef2c,684,People's Progressive Party,/sites/default/files/party-logos/default-party-symbol.jpg
380,86,11/17/12,Presidential,National Results,,,Conteh,Kandeh,PLP,3e59a9,First Round,"6,144",0.27,No,Provisional,/sites/default/files/2023-04/dr-baba-kandeh.jpg,Baba,Kandeh  Baba Conteh,80283acb-8783-4573-8d2a-315d665e4ade,b05244f0-98f8-4680-b781-4c75d6a2c830,30,Peace and Liberation Party,/sites/default/files/party-logos/PLP.png
9615,319,5/14/02,Presidential,District Results,Bombali,,Bangura,Alimamy,RUFP,996633,First Round,"6,104",4.02,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,Pallo,Alimamy Pallo Bangura,2a62ec6a-4175-40ea-a130-7dd07d0b9a89,881629bf-f8b2-4a83-877a-0ab7540d3d49,24,Revolutionary United Front Party,/sites/default/files/party-logos/rufp-party.jpg
1915,78,3/7/18,Presidential,District Results,Port Loko,,Mansaray,Mohamed,ADP,ff339f,First Round,"6,077",3.5,No,Final/Certified,/sites/default/files/2023-04/mohamed-kamaraimba-mansaray.jpg,Kamarainba,Mohamed Kamarainba Mansaray,b0b08761-b190-499b-9292-d3048a0fd1ac,9234ea5a-9a3b-4f19-bfdb-d4958d49ec32,23,Alliance Democratic Party,/sites/default/files/party-logos/adp-party.jpg
9313,367,8/11/07,Presidential,Regional Results,,East,Turay,Andrew,CPP,808080,First Round,"6,054",1.34,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,,Andrew Turay,7b585821-37cc-4a42-9881-0ede79efd6d3,cf0c4c6c-5ab9-4ae5-8a60-627be244e2bc,722,Convention People's Party,/sites/default/files/party-logos/default-party-symbol.jpg
805,37,2/27/96,Presidential,Regional Results,,West,Jalloh,Amadu,NDA,1F681B,First Round,"5,987",2.69,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,,Amadu Jalloh,fa276759-d601-4f18-b9cf-527599229026,997457ca-4465-406b-b5f2-d415741edcb1,27,National Democratic Alliance,/sites/default/files/party-logos/nda-party.jpg
8569,49,2/27/96,Presidential,District Results,Tonkolili,,Karefa-Smart,John,UNPP,cccc00,First Round,"5,785",80.48,Yes,Final/Certified,/sites/default/files/2023-04/john-karefa-smart.jpg,,John Karefa-Smart,6c0900b2-67cc-4609-a8f2-7164f86a0fe4,91b27537-979d-426c-ba8a-c3abc330b9f4,32,United National People's Party,/sites/default/files/party-logos/unpp-party.jpg
388,82,3/7/18,Presidential,National Results,,,Sowa-Turay,Mohamed,UDM,9900cc,First Round,"5,695",0.22,No,Provisional,/sites/default/files/2023-04/mohamed-turay-sowa.png,,Mohamed Sowa-Turay,55f16804-da19-484e-8b67-513a0b26ee5b,64c012ca-e6f3-4f66-aab2-49d8ff1c8181,28,United Democratic Movement,/sites/default/files/party-logos/udm-party.jpg
932,34,2/27/96,Presidential,District Results,Koinadugu,,Turay,Edward,APC,FF333C,First Round,"5,586",10.98,No,Final/Certified,/sites/default/files/2023-04/edward-turay.jpeg,Mohamed,Edward Mohamed Turay,5cf1a334-9b76-471b-ab8b-ba7242224cd3,d1e63ab9-f6cf-4446-84dd-7c281be790f9,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
